#tcid basin year tc month timestep lon lat vmax pmin rmw r18
8 NA 0 8 9 12 -75.949 24.3485 46.54 952.11 50.3 261.0
8 NA 0 8 9 13 -76.1984 24.4447 45.92 953.09 50.6 257.8
8 NA 0 8 9 14 -76.3873 24.5413 45.31 954.1 50.8 254.6
8 NA 0 8 9 15 -76.602 24.6897 44.72 955.21 51.1 251.5
8 NA 0 8 9 16 -76.8257 24.8342 44.14 956.09 51.3 248.3
8 NA 0 8 9 17 -77.039 24.9122 43.58 957.02 51.5 245.1
8 NA 0 8 9 18 -77.4641 25.127 43.03 957.97 51.8 241.9
8 NA 0 8 9 19 -77.838 25.1302 42.49 958.81 52.0 238.7
8 NA 0 8 9 20 -78.1024 25.0199 41.97 959.58 52.3 235.6
8 NA 0 8 9 21 -78.2271 25.0457 41.46 960.37 52.5 232.4
8 NA 0 8 9 22 -78.4408 25.1127 39.76 962.94 52.7 229.2
8 NA 0 8 9 23 -79.0721 25.216 39.31 963.75 53.0 226.0
8 NA 0 8 9 24 -79.2792 25.2055 38.86 964.44 53.2 222.8
8 NA 0 8 9 25 -79.4548 25.2143 38.42 965.16 53.5 219.6
8 NA 0 8 9 26 -79.8175 25.2984 38.0 965.81 53.7 216.5
8 NA 0 8 9 27 -80.3288 25.4377 37.58 966.44 53.9 213.3
8 NA 0 8 9 28 -80.8559 25.5912 37.17 967.03 54.2 210.1
8 NA 0 8 9 29 -81.1757 25.6796 36.41 968.26 54.4 206.9
8 NA 0 8 9 30 -81.4943 25.7841 35.68 969.36 54.7 203.7
8 NA 0 8 9 31 -82.0281 25.9585 34.98 970.33 54.9 200.5
8 NA 0 8 9 32 -82.5326 26.1769 34.62 970.94 55.1 197.4
8 NA 0 8 9 33 -82.8048 26.393 34.28 971.43 55.4 194.2
8 NA 0 8 9 34 -82.971 26.6697 33.94 972.06 55.6 191.0
8 NA 0 8 9 35 -83.1256 27.0435 33.6 972.51 55.9 187.8
8 NA 0 8 9 36 -83.3094 27.4626 33.27 973.09 56.1 184.6
8 NA 0 8 9 37 -83.6206 27.8892 32.95 973.67 56.3 181.4
8 NA 0 8 9 38 -83.9477 28.2554 32.64 974.23 56.6 178.3
8 NA 0 8 9 39 -84.1973 28.4818 32.33 974.68 56.8 175.1
8 NA 0 8 9 40 -84.3861 28.6483 32.03 975.3 57.1 171.9
8 NA 0 8 9 41 -84.5428 28.8447 31.73 975.75 57.3 168.7
8 NA 0 8 9 42 -84.6245 29.0411 31.44 976.2 57.5 165.5
8 NA 0 8 9 43 -84.6385 29.2075 31.15 976.77 57.8 162.3
8 NA 0 8 9 44 -84.5629 29.434 30.87 977.22 58.0 159.2
8 NA 0 8 9 45 -84.4048 29.8004 30.6 977.78 58.3 156.0
8 NA 0 8 9 46 -84.2012 30.2268 30.32 978.38 58.5 152.8
8 NA 0 8 9 47 -84.0707 30.5553 30.06 978.78 58.7 149.6
8 NA 0 8 9 48 -83.8396 31.0196 20.32 993.08 59.0 86.3
9 NA 0 9 9 0 -72.4417 23.0827 33.0 990.88 28.0 89.8
9 NA 0 9 9 1 -72.9773 23.222 31.95 992.21 29.7 96.6
9 NA 0 9 9 2 -73.3887 23.4234 30.97 993.25 31.4 103.4
9 NA 0 9 9 3 -73.7721 23.6146 30.04 994.19 33.1 110.3
9 NA 0 9 9 4 -74.1356 23.8641 29.17 995.22 34.8 117.1
9 NA 0 9 9 5 -74.4888 24.0959 28.34 996.05 36.5 124.0
9 NA 0 9 9 6 -74.7826 24.1048 27.57 996.8 38.2 130.8
9 NA 0 9 9 7 -75.01 24.1298 26.83 997.7 39.9 137.7
9 NA 0 9 9 8 -75.4296 24.4455 26.13 998.28 41.6 144.5
9 NA 0 9 9 9 -75.7293 24.6919 25.47 998.97 43.3 151.3
9 NA 0 9 9 10 -75.9765 24.8862 24.84 999.63 45.0 154.7
9 NA 0 9 9 11 -76.3526 25.0365 24.24 1000.67 45.0 141.9
9 NA 0 9 9 12 -76.7235 25.1269 23.67 1001.78 45.0 130.5
9 NA 0 9 9 13 -76.9273 25.1971 23.12 1002.75 45.0 120.2
9 NA 0 9 9 14 -77.0705 25.2676 22.6 1003.65 45.0 110.9
9 NA 0 9 9 15 -77.2394 25.39 22.11 1004.42 45.0 102.6
9 NA 0 9 9 16 -77.4174 25.5083 21.63 1005.21 45.0 95.0
9 NA 0 9 9 17 -77.585 25.5603 21.17 1005.95 45.0 88.1
9 NA 0 9 9 18 -77.9644 25.749 20.74 1006.68 45.0 81.9
9 NA 0 9 9 19 -78.2927 25.7262 20.32 1007.3 45.0 76.2
9 NA 0 9 9 20 -78.5114 25.5897 19.92 1007.85 45.0 71.0
9 NA 0 9 9 21 -78.5903 25.5895 19.53 1008.46 45.0 66.3
9 NA 0 9 9 22 -78.7583 25.6304 19.16 1009.07 45.0 61.9
9 NA 0 9 9 23 -79.344 25.7077 18.8 1009.55 45.0 57.9
9 NA 0 9 9 24 -79.5053 25.6711 18.45 1010.07 45.0 54.3
9 NA 0 9 9 25 -79.6352 25.6539 18.12 1010.53 45.0 50.9
9 NA 0 9 9 26 -79.9523 25.7118 17.8 1010.98 45.0 47.8
10 NA 0 10 8 0 -88.3144 25.0845 40.01 978.77 41.7 113.5
10 NA 0 10 8 1 -88.5664 25.5647 38.95 980.24 41.9 116.1
10 NA 0 10 8 2 -88.8331 26.03 37.95 981.56 42.1 118.7
10 NA 0 10 8 3 -89.1276 26.4252 36.99 982.79 42.3 121.2
10 NA 0 10 8 4 -89.4518 26.7755 36.09 983.99 42.5 123.8
10 NA 0 10 8 5 -89.8111 27.1207 35.22 985.01 42.8 126.4
10 NA 0 10 8 6 -90.1706 27.421 34.4 986.02 43.0 129.0
10 NA 0 10 8 7 -90.4577 27.6885 33.61 987.01 43.2 131.5
10 NA 0 10 8 8 -90.7893 27.8665 32.86 987.89 43.4 134.1
10 NA 0 10 8 9 -91.231 27.9489 32.14 988.72 43.6 136.7
10 NA 0 10 8 10 -91.808 27.912 31.46 989.53 43.8 139.3
10 NA 0 10 8 11 -92.553 27.7576 30.8 990.31 44.1 141.8
10 NA 0 10 8 12 -93.3268 27.5574 30.17 990.91 44.3 144.4
10 NA 0 10 8 13 -93.959 27.3773 29.56 991.59 44.5 147.0
10 NA 0 10 8 14 -94.5455 27.3029 28.98 992.21 44.7 149.5
10 NA 0 10 8 15 -95.1465 27.4186 28.42 992.63 44.9 152.1
10 NA 0 10 8 16 -95.7643 27.6484 27.88 993.16 45.1 154.7
10 NA 0 10 8 17 -96.3736 27.6712 27.36 993.61 45.4 157.3
10 NA 0 10 8 18 -96.9757 27.6933 26.86 994.01 45.6 159.8
10 NA 0 10 8 19 -97.5705 27.7148 26.38 994.32 45.8 162.4
10 NA 0 10 8 20 -98.1591 27.7362 25.91 994.47 46.0 165.0
10 NA 0 10 8 21 -98.742 27.7574 19.1 1005.44 46.0 62.9
11 NA 0 11 10 0 -64.485 18.1133 72.93 929.37 6.5 35.5
11 NA 0 11 10 1 -63.5478 18.7268 72.19 931.06 7.2 37.0
11 NA 0 11 10 2 -62.5515 19.3399 71.47 932.56 7.9 38.5
11 NA 0 11 10 3 -61.6189 19.9803 70.76 934.02 8.5 40.1
11 NA 0 11 10 4 -60.7181 20.6664 70.06 935.54 9.2 41.6
11 NA 0 11 10 5 -59.8495 21.3692 69.38 936.92 9.9 43.1
11 NA 0 11 10 6 -58.9846 22.193 68.71 938.39 10.6 44.6
11 NA 0 11 10 7 -58.0522 23.1739 68.05 939.79 11.3 46.2
11 NA 0 11 10 8 -57.1511 24.3195 67.4 941.04 12.0 47.7
11 NA 0 11 10 9 -56.3538 25.6397 66.77 942.4 12.7 49.2
11 NA 0 11 10 10 -55.6177 26.9461 66.15 943.58 13.3 50.7
11 NA 0 11 10 11 -54.8853 28.0789 65.54 944.68 14.0 52.3
11 NA 0 11 10 12 -54.1842 28.9727 64.94 945.79 14.7 53.8
11 NA 0 11 10 13 -53.5005 29.5681 64.35 946.89 15.4 55.3
11 NA 0 11 10 14 -52.8507 29.9992 63.78 947.93 16.1 56.9
11 NA 0 11 10 15 -52.2041 30.5074 63.21 948.92 16.8 58.4
11 NA 0 11 10 16 -51.6173 30.9258 62.65 949.96 17.5 59.9
11 NA 0 11 10 17 -51.127 31.1837 62.1 950.87 18.1 61.4
11 NA 0 11 10 18 -50.6838 31.3523 61.57 951.79 18.8 63.0
11 NA 0 11 10 19 -50.2168 31.523 61.04 952.69 19.5 64.5
11 NA 0 11 10 20 -49.7504 31.6789 60.52 953.61 20.2 66.0
11 NA 0 11 10 21 -49.276 31.8421 60.01 954.47 20.9 67.5
11 NA 0 11 10 22 -48.8169 32.0055 59.51 955.31 21.6 69.1
11 NA 0 11 10 23 -48.3923 32.1611 59.01 956.16 22.3 70.6
11 NA 0 11 10 24 -47.9834 32.332 58.53 956.97 22.9 72.1
11 NA 0 11 10 25 -47.574 32.5376 58.05 957.74 23.6 73.7
11 NA 0 11 10 26 -47.15 32.7586 57.58 958.47 24.3 75.2
11 NA 0 11 10 27 -46.683 32.9644 57.12 959.22 25.0 76.7
11 NA 0 11 10 28 -46.2165 33.1851 56.66 959.95 25.7 78.2
11 NA 0 11 10 29 -45.7847 33.4483 56.21 960.66 26.4 79.8
11 NA 0 11 10 30 -45.383 33.7117 55.77 961.33 27.1 81.3
11 NA 0 11 10 31 -45.0306 33.9321 55.34 962.01 27.7 82.8
11 NA 0 11 10 32 -44.6496 34.1382 54.91 962.61 28.4 84.3
11 NA 0 11 10 33 -44.1631 34.374 54.49 963.26 29.1 85.9
11 NA 0 11 10 34 -43.6161 34.5648 54.08 963.93 29.8 87.4
11 NA 0 11 10 35 -43.0562 34.643 53.67 964.54 30.5 88.9
11 NA 0 11 10 36 -42.4826 34.6914 53.27 965.18 31.2 90.5
11 NA 0 11 10 37 -41.9143 34.7875 52.87 965.8 31.9 92.0
11 NA 0 11 10 38 -41.3492 34.9179 52.48 966.4 32.5 93.5
11 NA 0 11 10 39 -40.7825 35.0062 52.1 966.99 33.2 95.0
11 NA 0 11 10 40 -40.2103 35.0906 51.72 967.57 33.9 96.6
11 NA 0 11 10 41 -39.6326 35.1713 51.34 968.11 34.6 98.1
11 NA 0 11 10 42 -39.0423 35.2479 50.98 968.7 35.3 99.6
11 NA 0 11 10 43 -38.4453 35.3195 50.61 969.24 36.0 101.1
11 NA 0 11 10 44 -37.8407 35.387 50.25 969.78 36.7 102.7
11 NA 0 11 10 45 -37.23 35.4488 49.9 970.31 37.3 104.2
11 NA 0 11 10 46 -36.6119 35.5061 49.55 970.85 38.0 105.7
11 NA 0 11 10 47 -35.9881 35.5565 49.21 971.36 38.7 107.3
11 NA 0 11 10 48 -35.3595 35.5999 48.87 971.85 39.4 108.8
11 NA 0 11 10 49 -34.7239 35.6383 48.54 972.28 40.1 110.3
11 NA 0 11 10 50 -34.0839 35.6695 48.21 972.77 40.8 111.8
11 NA 0 11 10 51 -33.4399 35.6933 47.89 973.23 41.4 113.4
11 NA 0 11 10 52 -32.7894 35.7117 47.57 973.69 42.1 114.9
11 NA 0 11 10 53 -32.1356 35.7224 47.25 974.14 42.8 116.4
