#tcid basin year tc month timestep lon lat vmax pmin rmw r18
2807 EP 50 6 7 21 -127.5255 20.7694 23.06 992.44 48.1 176.2
2808 EP 50 7 9 0 -126.9907 17.6575 48.96 956.18 33.8 140.1
2808 EP 50 7 9 1 -127.2815 17.7139 46.56 960.04 33.4 137.7
2808 EP 50 7 9 2 -127.5936 17.7798 44.39 963.42 33.0 135.4
2808 EP 50 7 9 3 -127.9954 17.8919 42.4 966.51 32.7 133.0
2808 EP 50 7 9 4 -128.4648 17.9792 40.59 969.3 32.3 130.7
2808 EP 50 7 9 5 -128.9801 17.9775 38.93 971.85 31.9 128.3
2808 EP 50 7 9 6 -129.5272 17.9351 37.4 974.19 31.5 126.0
2808 EP 50 7 9 7 -130.0455 17.9051 35.98 976.33 31.2 123.6
2808 EP 50 7 9 8 -130.6073 17.8575 34.67 978.3 30.8 121.3
2808 EP 50 7 9 9 -131.2545 17.7741 33.45 980.18 30.4 118.9
2808 EP 50 7 9 10 -131.9609 17.6905 32.31 981.87 30.1 116.5
2808 EP 50 7 9 11 -132.6741 17.6457 31.25 983.5 29.7 114.2
2808 EP 50 7 9 12 -133.4466 17.6018 30.25 984.71 29.3 111.8
2808 EP 50 7 9 13 -134.3071 17.5221 29.32 986.12 29.0 109.5
2808 EP 50 7 9 14 -135.1945 17.4459 28.44 987.44 28.6 107.1
2808 EP 50 7 9 15 -136.0404 17.3968 27.61 988.63 28.2 104.8
2808 EP 50 7 9 16 -136.8883 17.375 26.83 989.77 27.9 102.4
2808 EP 50 7 9 17 -137.7833 17.3734 26.1 990.84 27.5 100.1
2808 EP 50 7 9 18 -138.6281 17.4012 25.4 991.83 27.1 97.7
2808 EP 50 7 9 19 -139.3497 17.4574 24.74 992.86 26.7 91.8
2808 EP 50 7 9 20 -139.9949 17.5289 24.11 993.89 26.7 83.8
2808 EP 50 7 9 21 -140.7716 17.5674 23.51 994.88 26.7 76.6
2808 EP 50 7 9 22 -141.5372 17.6043 22.95 995.79 26.7 70.2
2808 EP 50 7 9 23 -142.2914 17.6399 22.41 996.94 26.7 64.5
2808 EP 50 7 9 24 -143.0339 17.6743 21.89 997.73 26.7 59.4
2808 EP 50 7 9 25 -143.765 17.7073 21.4 998.5 26.7 54.7
2808 EP 50 7 9 26 -144.4839 17.7394 20.92 999.21 26.7 50.6
2808 EP 50 7 9 27 -145.1903 17.7708 20.47 999.89 26.7 46.8
2808 EP 50 7 9 28 -145.8834 17.8021 20.04 1000.51 26.7 43.4
2808 EP 50 7 9 29 -146.5647 17.8323 19.63 1001.1 26.7 40.3
2808 EP 50 7 9 30 -147.232 17.8626 19.23 1001.65 26.7 37.4
2808 EP 50 7 9 31 -147.885 17.8924 18.85 1002.18 26.7 34.8
2808 EP 50 7 9 32 -148.5258 17.9213 18.48 1002.68 26.7 32.5
2808 EP 50 7 9 33 -149.1523 17.9493 18.13 1003.17 26.7 30.3
2808 EP 50 7 9 34 -149.7648 17.9756 17.79 1003.63 26.7 28.4
2809 EP 50 8 8 0 -123.2501 15.9501 36.94 955.8 31.2 600.0
2809 EP 50 8 8 1 -123.5753 16.029 35.45 958.88 32.7 565.5
2809 EP 50 8 8 2 -123.9302 16.093 34.08 961.84 34.1 531.0
2809 EP 50 8 8 3 -124.3127 16.1719 32.81 964.8 35.5 496.5
2809 EP 50 8 8 4 -124.7103 16.236 31.64 967.46 36.9 462.0
2809 EP 50 8 8 5 -125.093 16.2647 30.54 969.94 38.4 427.5
