#tcid basin year tc month timestep lon lat vmax pmin rmw r18
4465 SP 50 5 3 59 259.1659 -27.2906 28.36 984.19 18.0 178.5
4465 SP 50 5 3 60 260.0625 -27.2848 28.19 984.52 18.0 176.0
4465 SP 50 5 3 61 260.946 -27.2756 28.02 984.84 17.9 173.5
4465 SP 50 5 3 62 261.8162 -27.2624 27.85 985.14 17.9 171.0
4465 SP 50 5 3 63 262.6686 -27.2481 27.69 985.45 17.8 168.5
4465 SP 50 5 3 64 263.5085 -27.2307 27.52 985.73 17.8 166.1
4465 SP 50 5 3 65 264.3374 -27.2121 27.36 986.02 17.7 163.6
4465 SP 50 5 3 66 265.1562 -27.1926 27.2 986.29 17.7 161.1
4465 SP 50 5 3 67 265.9673 -27.1736 27.04 986.54 17.6 158.6
4465 SP 50 5 3 68 266.7724 -27.1553 26.89 986.81 17.6 156.1
4465 SP 50 5 3 69 267.5629 -27.136 26.73 987.04 17.5 153.7
4465 SP 50 5 3 70 268.349 -27.1184 26.58 987.28 17.5 151.2
4465 SP 50 5 3 71 269.1323 -27.1033 26.43 987.49 17.4 148.7
4465 SP 50 5 3 72 269.9155 -27.0885 26.28 987.68 17.4 146.2
4465 SP 50 5 3 73 270.6997 -27.0704 26.13 987.9 17.3 143.7
4465 SP 50 5 3 74 271.4721 -27.0516 25.99 988.07 17.3 141.3
4465 SP 50 5 3 75 272.2461 -27.0276 25.84 988.28 17.2 138.8
4465 SP 50 5 3 76 273.0223 -26.9982 25.7 988.4 17.1 136.3
4465 SP 50 5 3 77 273.8016 -26.9634 25.56 988.59 17.1 133.8
4465 SP 50 5 3 78 274.5713 -26.9279 25.42 988.68 17.0 131.3
4465 SP 50 5 3 79 275.3456 -26.8885 25.28 988.85 17.0 128.8
4465 SP 50 5 3 80 276.1253 -26.8452 25.14 988.71 16.9 126.4
4465 SP 50 5 3 81 276.8608 -26.8128 25.01 988.84 16.9 123.9
4466 SP 50 6 1 0 160.6278 -16.5093 56.73 946.56 39.2 185.9
4466 SP 50 6 1 1 161.4353 -16.6729 53.27 952.28 39.0 184.7
4466 SP 50 6 1 2 162.2899 -16.8566 50.2 957.2 38.7 183.4
4466 SP 50 6 1 3 163.1754 -17.0505 47.47 961.59 38.5 182.2
4466 SP 50 6 1 4 164.0483 -17.2434 45.02 965.34 38.2 181.0
4466 SP 50 6 1 5 164.8457 -17.3814 42.81 968.81 38.0 179.8
4466 SP 50 6 1 6 165.6266 -17.543 40.81 971.78 37.7 178.6
4466 SP 50 6 1 7 166.4163 -17.7639 38.98 974.45 37.5 177.4
4466 SP 50 6 1 8 167.2188 -18.0664 37.31 976.96 37.2 176.1
4466 SP 50 6 1 9 168.0344 -18.433 35.78 979.26 36.9 174.9
4466 SP 50 6 1 10 168.8889 -18.9292 34.37 981.42 36.7 173.7
4466 SP 50 6 1 11 169.7253 -19.5048 33.07 983.34 36.4 172.5
4466 SP 50 6 1 12 170.52 -20.1087 31.86 985.04 36.2 171.3
4466 SP 50 6 1 13 171.2686 -20.7164 30.74 986.68 35.9 170.1
4466 SP 50 6 1 14 171.9745 -21.2692 29.69 988.24 35.7 168.8
4466 SP 50 6 1 15 172.6398 -21.6611 28.71 989.72 35.4 167.6
4466 SP 50 6 1 16 173.2669 -21.8553 27.8 990.91 35.2 166.4
4466 SP 50 6 1 17 173.8201 -21.8788 26.94 992.29 34.9 165.2
4466 SP 50 6 1 18 174.42 -21.749 26.13 993.15 34.6 164.0
4466 SP 50 6 1 19 175.0314 -21.8689 25.37 994.13 34.4 162.8
4466 SP 50 6 1 20 175.6386 -21.9879 24.66 995.58 34.1 152.1
4466 SP 50 6 1 21 176.2429 -22.1058 23.98 996.93 34.1 134.7
4466 SP 50 6 1 22 176.8443 -22.2227 23.34 998.16 34.1 119.7
4466 SP 50 6 1 23 177.4423 -22.3387 22.73 999.32 34.1 106.7
4466 SP 50 6 1 24 178.0382 -22.4542 22.15 1000.6 34.1 95.3
4466 SP 50 6 1 25 178.6319 -22.5692 21.6 1001.57 34.1 85.5
4466 SP 50 6 1 26 179.2228 -22.6833 21.08 1002.46 34.1 76.8
4466 SP 50 6 1 27 179.8118 -22.7963 20.58 1003.29 34.1 69.2
4466 SP 50 6 1 28 180.3982 -22.9084 20.11 1004.33 34.1 62.5
