#tcid basin year tc month timestep lon lat vmax pmin rmw r18
1525 WP 50 8 10 72 163.0 31.0952 39.67 961.28 32.0 337.0
1525 WP 50 8 10 73 163.233 31.0953 39.43 961.67 32.1 335.1
1525 WP 50 8 10 74 163.4815 31.095 39.2 962.14 32.1 333.2
1525 WP 50 8 10 75 163.7456 31.0946 38.97 962.53 32.1 331.4
1525 WP 50 8 10 76 164.025 31.094 38.74 962.98 32.2 329.5
1525 WP 50 8 10 77 164.3137 31.084 38.52 963.36 32.2 327.6
1525 WP 50 8 10 78 164.6171 31.0732 38.3 963.8 32.2 325.7
1525 WP 50 8 10 79 164.9353 31.0617 38.08 964.24 32.3 323.9
1525 WP 50 8 10 80 165.2617 31.0383 37.87 964.61 32.3 322.0
1525 WP 50 8 10 81 165.6023 31.0136 37.65 965.04 32.3 320.1
1525 WP 50 8 10 82 165.9568 30.9876 37.44 965.46 32.3 318.3
1525 WP 50 8 10 83 166.3183 30.9473 37.23 965.82 32.4 316.4
1525 WP 50 8 10 84 166.6932 30.9053 37.03 966.23 32.4 314.5
1525 WP 50 8 10 85 167.0813 30.8614 36.82 966.64 32.4 312.7
1525 WP 50 8 10 86 167.4749 30.8016 36.62 967.05 32.5 310.8
1525 WP 50 8 10 87 167.8811 30.7395 36.42 967.44 32.5 308.9
1525 WP 50 8 10 88 168.2919 30.6613 36.22 967.79 32.5 307.1
1525 WP 50 8 10 89 168.7145 30.5803 36.03 968.05 32.6 305.2
1525 WP 50 8 10 90 169.1489 30.4968 35.83 968.44 32.6 303.3
1525 WP 50 8 10 91 169.5862 30.3972 35.64 968.82 32.6 301.5
1525 WP 50 8 10 92 170.0346 30.2947 35.45 969.2 32.7 299.6
1525 WP 50 8 10 93 170.4861 30.1784 35.27 969.57 32.7 297.7
1525 WP 50 8 10 94 170.948 30.0588 35.08 969.79 32.7 295.8
1525 WP 50 8 10 95 171.2829 29.9203 34.9 970.12 32.7 294.0
1525 WP 50 8 10 96 171.6245 29.7783 34.72 970.49 32.8 292.1
1525 WP 50 8 10 97 171.9726 29.6328 34.54 970.86 32.8 290.2
1525 WP 50 8 10 98 172.3233 29.4768 34.36 971.01 32.8 288.4
1525 WP 50 8 10 99 172.6802 29.3174 34.18 971.37 32.9 286.5
1525 WP 50 8 10 100 173.043 29.1546 34.01 971.72 32.9 284.6
1525 WP 50 8 10 101 173.4101 28.9818 33.84 971.89 32.9 282.8
1525 WP 50 8 10 102 173.6462 28.8067 33.67 972.21 33.0 280.9
1525 WP 50 8 10 103 173.8853 28.6283 33.5 972.56 33.0 279.0
1525 WP 50 8 10 104 174.1293 28.4419 33.33 972.67 33.0 277.2
1525 WP 50 8 10 105 174.3762 28.2522 33.16 973.02 33.1 275.3
1525 WP 50 8 10 106 174.626 28.0594 33.0 973.12 33.1 273.4
1525 WP 50 8 10 107 174.747 27.8667 32.84 973.43 33.1 271.5
1525 WP 50 8 10 108 174.869 27.671 32.68 973.74 33.1 269.7
1525 WP 50 8 10 109 174.9919 27.4725 32.52 973.84 33.2 267.8
1525 WP 50 8 10 110 175.1218 27.2673 32.36 974.15 33.2 265.9
1525 WP 50 8 10 111 175.2525 27.0593 32.2 974.22 33.2 264.1
1525 WP 50 8 10 112 175.2683 26.8571 32.05 974.52 33.3 262.2
1525 WP 50 8 10 113 175.2838 26.6524 31.9 974.83 33.3 260.3
1525 WP 50 8 10 114 175.2989 26.4452 31.74 974.88 33.3 258.5
1525 WP 50 8 10 115 175.3137 26.2358 31.59 975.18 33.4 256.6
1525 WP 50 8 10 116 175.3283 26.0241 31.45 975.21 33.4 254.7
1525 WP 50 8 10 117 175.2426 25.8216 31.3 975.51 33.4 252.9
1525 WP 50 8 10 118 175.1558 25.6171 31.15 975.53 33.5 251.0
1525 WP 50 8 10 119 175.0681 25.4107 31.01 975.82 33.5 249.1
1525 WP 50 8 10 120 174.9794 25.2025 30.86 976.11 33.5 247.3
1525 WP 50 8 10 121 174.8899 24.9927 30.72 976.12 33.5 245.4
1525 WP 50 8 10 122 174.7139 24.7952 30.58 976.39 33.6 243.5
1525 WP 50 8 10 123 174.5218 24.5944 30.44 976.39 33.6 241.6
1525 WP 50 8 10 124 174.3285 24.3923 30.3 976.65 33.6 239.8
1525 WP 50 8 10 125 174.134 24.1888 30.17 976.93 33.7 237.9
1525 WP 50 8 10 126 173.9386 23.9842 30.03 976.92 33.7 236.0
1525 WP 50 8 10 127 173.6692 23.7946 29.9 977.18 33.7 234.2
1525 WP 50 8 10 128 173.3801 23.6035 29.76 977.16 33.8 232.3
1525 WP 50 8 10 129 173.0899 23.4114 29.63 977.41 33.8 230.4
1525 WP 50 8 10 130 172.7988 23.2186 29.5 977.66 33.8 228.6
1525 WP 50 8 10 131 172.4898 23.0267 29.37 977.64 33.9 226.7
1525 WP 50 8 10 132 172.1167 22.851 29.24 977.88 33.9 224.8
1525 WP 50 8 10 133 171.7429 22.6747 29.11 978.11 33.9 223.0
1525 WP 50 8 10 134 171.3498 22.5016 28.99 978.05 34.0 221.1
1525 WP 50 8 10 135 170.9563 22.3282 28.86 978.31 34.0 219.2
1525 WP 50 8 10 136 170.5625 22.1545 28.74 978.53 34.0 217.4
1525 WP 50 8 10 137 170.1514 21.9863 28.62 978.47 34.0 215.5
1525 WP 50 8 10 138 169.6911 21.8351 28.49 978.69 34.1 213.6
1525 WP 50 8 10 139 169.2132 21.6883 28.37 978.9 34.1 211.7
1525 WP 50 8 10 140 168.7356 21.5415 28.25 978.83 34.1 209.9
1526 WP 50 9 8 0 132.0912 31.3834 47.45 973.07 14.9 54.1
1526 WP 50 9 8 1 131.4836 31.7068 46.33 974.59 16.1 61.7
1526 WP 50 9 8 2 130.4975 32.046 45.25 976.43 17.3 69.4
1526 WP 50 9 8 3 129.6113 32.2388 44.23 976.79 18.5 77.0
1526 WP 50 9 8 4 128.614 32.142 41.6 980.32 19.7 84.7
1526 WP 50 9 8 5 128.0509 32.0964 40.73 981.23 20.9 92.3
1526 WP 50 9 8 6 127.6588 32.0713 39.9 982.12 22.1 100.0
1526 WP 50 9 8 7 127.0181 32.0057 39.1 982.95 23.3 107.6
1526 WP 50 9 8 8 126.3702 32.0521 38.34 983.58 24.5 115.3
1526 WP 50 9 8 9 125.8137 32.3353 37.6 984.3 25.7 122.9
1526 WP 50 9 8 10 125.272 32.7109 36.89 984.96 27.0 130.6
1526 WP 50 9 8 11 124.4581 33.0848 36.2 985.52 28.2 138.2
1526 WP 50 9 8 12 123.9096 33.3092 35.55 986.14 29.4 145.9
1526 WP 50 9 8 13 123.2945 33.6235 34.91 986.55 30.6 153.5
1526 WP 50 9 8 14 122.7047 33.9364 34.3 987.13 31.8 161.2
1526 WP 50 9 8 15 122.1406 34.2476 33.71 987.67 33.0 168.8
1526 WP 50 9 8 16 121.6084 34.5573 33.13 988.09 34.2 176.5
1526 WP 50 9 8 17 121.104 34.8638 32.58 988.59 35.4 184.1
1526 WP 50 9 8 18 120.6276 35.1684 32.05 989.08 36.6 191.8
1526 WP 50 9 8 19 120.1889 35.4671 31.53 989.45 37.8 199.4
1526 WP 50 9 8 20 119.78 35.7633 31.03 990.09 39.0 207.1
1526 WP 50 9 8 21 119.3987 36.0523 30.54 990.46 40.2 214.7
1526 WP 50 9 8 22 119.0471 36.3382 27.78 993.81 41.4 222.4
1526 WP 50 9 8 23 118.7386 36.617 25.47 996.84 42.6 230.0
1526 WP 50 9 8 24 118.4572 36.8858 23.52 1000.39 42.6 172.5
1526 WP 50 9 8 25 118.2065 37.1506 21.85 1003.78 42.6 121.7
1526 WP 50 9 8 26 117.9989 37.405 20.4 1006.48 42.6 87.9
1526 WP 50 9 8 27 117.8229 37.655 19.13 1008.64 42.6 64.9
1526 WP 50 9 8 28 117.6727 37.8912 18.0 1010.39 42.6 48.8
1527 WP 50 10 9 0 128.2998 10.3726 60.96 934.56 15.0 600.0
1527 WP 50 10 9 1 127.7517 10.6155 55.98 943.78 17.0 572.3
1527 WP 50 10 9 2 127.1831 10.9107 51.75 951.37 19.1 544.7
1527 WP 50 10 9 3 126.5935 11.1816 48.11 957.79 21.1 517.1
1527 WP 50 10 9 4 126.0243 11.4619 44.95 963.39 23.2 489.4
1527 WP 50 10 9 5 125.5044 11.7472 42.18 968.25 25.2 461.8
1527 WP 50 10 9 6 125.0414 12.0629 39.73 973.14 27.3 434.1
1527 WP 50 10 9 7 124.6369 12.4167 37.55 976.66 29.3 406.5
1527 WP 50 10 9 8 124.2687 12.8112 35.77 979.78 31.3 378.8
1527 WP 50 10 9 9 123.8916 13.2311 34.14 982.54 33.4 351.2
1527 WP 50 10 9 10 123.5379 13.6852 32.52 985.45 35.4 323.6
1527 WP 50 10 9 11 123.219 14.1605 31.05 987.9 37.5 295.9
1527 WP 50 10 9 12 122.9132 14.6605 30.26 989.57 39.5 268.3
1527 WP 50 10 9 13 122.6048 15.1664 28.98 991.88 41.6 240.6
1527 WP 50 10 9 14 122.2699 15.7051 27.8 994.1 43.6 213.0
